NAXE	BCL2L13
NAXE	BID
NAXE	CMPK1
NAXE	FDPS
NAXE	GMFB
NAXE	PAK1
NAXE	RAB23
NAXE	RAB5A
NAXE	RAB5C
NAXE	RAB6A
NAXE	UBE2M
NAXE	UBE2N
NAXE	UCHL1
NAXE	YWHAB
NAXE	YWHAE
NAXE	YWHAQ
NAXE	YWHAZ
BCL2L13	CALB1
BCL2L13	GMFB
BCL2L13	PAK1
BCL2L13	UBE2N
BCL2L13	YWHAE
BCL2L13	YWHAZ
BID	C1QBP
BID	CCAR1
BID	CMPK1
BID	EEF1B2
BID	FDPS
BID	GMFB
BID	RAB23
BID	RAB5A
BID	RAB5B
BID	RAB5C
BID	RAB6A
BID	UBE2M
BID	UBE2N
BID	UCHL1
BID	YWHAB
BID	YWHAE
BID	YWHAH
BID	YWHAQ
BID	YWHAZ
C1QBP	CCAR1
C1QBP	CMPK1
C1QBP	EEF1B2
C1QBP	GMFB
C1QBP	K7EK78
C1QBP	RAB23
C1QBP	RAB5A
C1QBP	RAB5B
C1QBP	RAB5C
C1QBP	RAB6A
C1QBP	UBE2N
C1QBP	YWHAB
C1QBP	YWHAE
C1QBP	YWHAH
C1QBP	YWHAQ
C1QBP	YWHAZ
CALB1	PAK1
CALB1	RAB6B
CALB1	UBE2N
CCAR1	CMPK1
CCAR1	GMFB
CCAR1	RAB23
CCAR1	RAB5A
CCAR1	RAB5B
CCAR1	RAB5C
CCAR1	RAB6A
CCAR1	YWHAB
CCAR1	YWHAE
CCAR1	YWHAH
CCAR1	YWHAQ
CCAR1	YWHAZ
CMPK1	DIRAS2
CMPK1	EEF1B2
CMPK1	FDPS
CMPK1	GMFB
CMPK1	K7EK78
CMPK1	RAB23
CMPK1	RAB5A
CMPK1	RAB5B
CMPK1	RAB5C
CMPK1	RAB6A
CMPK1	UBE2M
CMPK1	UBE2N
CMPK1	UCHL1
CMPK1	YWHAB
CMPK1	YWHAE
CMPK1	YWHAH
CMPK1	YWHAQ
CMPK1	YWHAZ
DIRAS2	EEF1B2
DIRAS2	RAB5A
DIRAS2	RAB5B
DIRAS2	RAB5C
DIRAS2	RAB6A
DIRAS2	YWHAH
EEF1B2	PRXL2A
EEF1B2	GMFB
EEF1B2	K7EK78
EEF1B2	PSMA1
EEF1B2	PSMA5
EEF1B2	PSMB7
EEF1B2	RAB23
EEF1B2	RAB5A
EEF1B2	RAB5B
EEF1B2	RAB5C
EEF1B2	RAB6A
EEF1B2	UBE2M
EEF1B2	YWHAB
EEF1B2	YWHAE
EEF1B2	YWHAH
EEF1B2	YWHAQ
EEF1B2	YWHAZ
PRXL2A	PSMA5
PRXL2A	RAB5A
PRXL2A	RAB5B
PRXL2A	RAB5C
PRXL2A	YWHAB
PRXL2A	YWHAE
PRXL2A	YWHAH
PRXL2A	YWHAQ
PRXL2A	YWHAZ
FDPS	GMFB
FDPS	RAB23
FDPS	RAB5C
FDPS	RAB6A
FDPS	UBE2M
FDPS	UBE2N
FDPS	UCHL1
FDPS	YWHAQ
FDPS	YWHAZ
GMFB	PAK1
GMFB	PSMA5
GMFB	PSMB7
GMFB	RAB23
GMFB	RAB5A
GMFB	RAB5B
GMFB	RAB5C
GMFB	RAB6A
GMFB	UBE2M
GMFB	UBE2N
GMFB	UCHL1
GMFB	YWHAB
GMFB	YWHAE
GMFB	YWHAH
GMFB	YWHAQ
GMFB	YWHAZ
K7EK78	RAB23
K7EK78	RAB5A
K7EK78	RAB5B
K7EK78	RAB5C
K7EK78	RAB6A
K7EK78	YWHAB
K7EK78	YWHAE
K7EK78	YWHAH
K7EK78	YWHAQ
K7EK78	YWHAZ
PA2G4	RAB5A
PA2G4	RAB5C
PA2G4	RAB6A
PA2G4	YWHAB
PA2G4	YWHAE
PA2G4	YWHAH
PA2G4	YWHAQ
PA2G4	YWHAZ
PAK1	RAB6B
PAK1	UBE2N
PSMA1	PSMA5
PSMA1	PSMB7
PSMA1	RAB5A
PSMA1	RAB5C
PSMA1	YWHAB
PSMA1	YWHAQ
PSMA1	YWHAZ
PSMA5	PSMB7
PSMA5	RAB5A
PSMA5	RAB5B
PSMA5	RAB5C
PSMA5	YWHAB
PSMA5	YWHAE
PSMA5	YWHAQ
PSMA5	YWHAZ
RAB23	RAB5A
RAB23	RAB5C
RAB23	RAB6A
RAB23	UBE2M
RAB23	UBE2N
RAB23	UCHL1
RAB23	YWHAE
RAB23	YWHAQ
RAB23	YWHAZ
RAB5A	RAB5B
RAB5A	RAB5C
RAB5A	RAB6A
RAB5A	RAB6B
RAB5A	UBE2N
RAB5A	YWHAB
RAB5A	YWHAE
RAB5A	YWHAH
RAB5A	YWHAQ
RAB5A	YWHAZ
RAB5B	RAB5C
RAB5B	RAB6A
RAB5B	UBE2N
RAB5B	YWHAB
RAB5B	YWHAE
RAB5B	YWHAH
RAB5B	YWHAQ
RAB5B	YWHAZ
RAB5C	RAB6A
RAB5C	UBE2M
RAB5C	UBE2N
RAB5C	UCHL1
RAB5C	YWHAB
RAB5C	YWHAE
RAB5C	YWHAH
RAB5C	YWHAQ
RAB5C	YWHAZ
RAB6A	RAB6B
RAB6A	UBE2M
RAB6A	UBE2N
RAB6A	UCHL1
RAB6A	YWHAB
RAB6A	YWHAE
RAB6A	YWHAH
RAB6A	YWHAQ
RAB6A	YWHAZ
RAB6B	UBE2N
RAB6B	YWHAB
RAB6B	YWHAE
RAB6B	YWHAH
RAB6B	YWHAQ
RAB6B	YWHAZ
RTN3	YWHAB
RTN3	YWHAE
RTN3	YWHAZ
UBE2M	UBE2N
UBE2M	UCHL1
UBE2N	UCHL1
UBE2N	YWHAB
UBE2N	YWHAE
UBE2N	YWHAH
UBE2N	YWHAQ
UBE2N	YWHAZ
UCHL1	YWHAQ
UCHL1	YWHAZ
YWHAB	YWHAE
YWHAB	YWHAH
YWHAB	YWHAQ
YWHAB	YWHAZ
YWHAE	YWHAH
YWHAE	YWHAQ
YWHAE	YWHAZ
YWHAH	YWHAQ
YWHAH	YWHAZ
YWHAQ	YWHAZ
